"Customer_ID;""Order_ID"";""Product_Name"";""Category"";""Order_Date"";""Quantity"";""Price"";""Discount"";""Sales"";""Profit"";""Region"""
"CUST-0439;""ORD-000439"";""Magazine"";""Books"";""2020-07-08"";1;262.48;0.05;249.36;49.87;""East"""
"CUST-0440;""ORD-000440"";""Textbook"";""Books"";""2020-10-25"";3;392.45;0.16;988.97;197.79;""North"""
"CUST-0441;""ORD-000441"";""Table"";""Furniture"";""2020-10-09"";4;420.12;0.07;1562.85;312.57;""West"""
"CUST-0442;""ORD-000442"";""Tablet"";""Electronics"";""2020-03-16"";4;144.25;0.25;432.75;86.55;""West"""
"CUST-0443;""ORD-000443"";""Laptop"";""Electronics"";""2020-08-08"";4;192.51;0.18;631.43;126.29;""South"""
"CUST-0444;""ORD-000444"";""Eggs"";""Groceries"";""2020-03-06"";6;90.12;0.27;394.73;78.95;""North"""
"CUST-0445;""ORD-000445"";""T-shirt"";""Clothing"";""2020-01-22"";7;34.33;0.26;177.83;35.57;""South"""
"CUST-0446;""ORD-000446"";""Table"";""Furniture"";""2020-06-06"";4;141.85;0.12;499.31;99.86;""North"""
"CUST-0447;""ORD-000447"";""Headphones"";""Electronics"";""2020-07-05"";3;327.21;0.18;804.94;160.99;""North"""
"CUST-0448;""ORD-000448"";""Sofa"";""Furniture"";""2020-01-21"";10;404.49;0.09;3680.86;736.17;""East"""
"CUST-0449;""ORD-000449"";""Bread"";""Groceries"";""2020-07-02"";6;234.91;0.07;1310.8;262.16;""East"""
"CUST-0450;""ORD-000450"";""Textbook"";""Books"";""2020-04-17"";10;60.13;0.15;511.11;102.22;""East"""
"CUST-0451;""ORD-000451"";""Magazine"";""Books"";""2020-12-15"";5;345.36;0.14;1485.05;297.01;""East"""
"CUST-0452;""ORD-000452"";""Jacket"";""Clothing"";""2020-05-07"";5;137.96;0.21;544.94;108.99;""East"""
"CUST-0453;""ORD-000453"";""Table"";""Furniture"";""2020-12-07"";9;385.08;0.27;2529.98;506.0;""West"""
"CUST-0454;""ORD-000454"";""Jeans"";""Clothing"";""2020-02-22"";1;331.15;0.3;231.8;46.36;""East"""
"CUST-0455;""ORD-000455"";""Bread"";""Groceries"";""2020-06-30"";7;371.0;0.17;2155.51;431.1;""South"""
"CUST-0456;""ORD-000456"";""Jeans"";""Clothing"";""2020-10-13"";9;322.77;0.14;2498.24;499.65;""East"""
"CUST-0457;""ORD-000457"";""Magazine"";""Books"";""2020-07-27"";3;421.91;0.26;936.64;187.33;""South"""
"CUST-0458;""ORD-000458"";""T-shirt"";""Clothing"";""2020-11-13"";8;72.69;0.08;535.0;107.0;""South"""
"CUST-0459;""ORD-000459"";""T-shirt"";""Clothing"";""2020-03-20"";4;184.09;0.22;574.36;114.87;""East"""
"CUST-0460;""ORD-000460"";""Eggs"";""Groceries"";""2020-05-01"";6;137.67;0.09;751.68;150.34;""North"""
"CUST-0461;""ORD-000461"";""Rice"";""Groceries"";""2020-03-24"";10;294.35;0.19;2384.24;476.85;""West"""
"CUST-0462;""ORD-000462"";""Chair"";""Furniture"";""2020-03-31"";7;269.62;0.12;1660.86;332.17;""South"""
"CUST-0463;""ORD-000463"";""Table"";""Furniture"";""2020-07-30"";6;210.5;0.17;1048.29;209.66;""West"""
"CUST-0464;""ORD-000464"";""Sofa"";""Furniture"";""2020-01-13"";3;391.68;0.15;998.78;199.76;""South"""
"CUST-0465;""ORD-000465"";""T-shirt"";""Clothing"";""2020-04-01"";1;231.51;0.06;217.62;43.52;""South"""
"CUST-0466;""ORD-000466"";""Non-fiction Book"";""Books"";""2020-06-19"";8;394.75;0.23;2431.66;486.33;""South"""
"CUST-0467;""ORD-000467"";""Textbook"";""Books"";""2020-07-29"";7;207.66;0.29;1032.07;206.41;""West"""
"CUST-0468;""ORD-000468"";""Laptop"";""Electronics"";""2020-12-08"";9;107.71;0.11;862.76;172.55;""North"""
"CUST-0469;""ORD-000469"";""Jeans"";""Clothing"";""2020-05-07"";1;341.61;0.19;276.7;55.34;""South"""
"CUST-0470;""ORD-000470"";""Sofa"";""Furniture"";""2020-05-16"";5;73.18;0.12;321.99;64.4;""East"""
"CUST-0471;""ORD-000471"";""Chair"";""Furniture"";""2020-03-22"";1;156.12;0.09;142.07;28.41;""East"""
"CUST-0472;""ORD-000472"";""Milk"";""Groceries"";""2020-12-25"";6;498.11;0.15;2540.36;508.07;""South"""
"CUST-0473;""ORD-000473"";""Wardrobe"";""Furniture"";""2020-02-25"";1;121.92;0.22;95.1;19.02;""South"""
"CUST-0474;""ORD-000474"";""Chair"";""Furniture"";""2020-07-14"";10;257.27;0.04;2469.79;493.96;""North"""
"CUST-0475;""ORD-000475"";""Eggs"";""Groceries"";""2020-01-20"";9;315.34;0.18;2327.21;465.44;""North"""
"CUST-0476;""ORD-000476"";""Laptop"";""Electronics"";""2020-08-28"";1;347.98;0.13;302.74;60.55;""West"""
"CUST-0477;""ORD-000477"";""Tablet"";""Electronics"";""2020-04-23"";8;353.92;0.06;2661.48;532.3;""North"""
"CUST-0478;""ORD-000478"";""Sweater"";""Clothing"";""2020-04-12"";2;334.62;0.08;615.7;123.14;""South"""
"CUST-0479;""ORD-000479"";""Rice"";""Groceries"";""2020-08-23"";9;362.2;0.04;3129.41;625.88;""North"""
"CUST-0480;""ORD-000480"";""Headphones"";""Electronics"";""2020-06-28"";4;308.41;0.23;949.9;189.98;""South"""
"CUST-0481;""ORD-000481"";""Sweater"";""Clothing"";""2020-06-05"";5;88.58;0.16;372.04;74.41;""South"""
"CUST-0482;""ORD-000482"";""Eggs"";""Groceries"";""2020-04-26"";4;11.34;0.2;36.29;7.26;""North"""
"CUST-0483;""ORD-000483"";""Textbook"";""Books"";""2020-04-24"";3;475.23;0.23;1097.78;219.56;""North"""
"CUST-0484;""ORD-000484"";""Tablet"";""Electronics"";""2020-01-13"";4;233.81;0.29;664.02;132.8;""East"""
"CUST-0485;""ORD-000485"";""Rice"";""Groceries"";""2020-12-03"";2;408.46;0.26;604.52;120.9;""East"""
"CUST-0486;""ORD-000486"";""Jacket"";""Clothing"";""2020-04-08"";7;371.88;0.03;2525.07;505.01;""North"""
"CUST-0487;""ORD-000487"";""Smartphone"";""Electronics"";""2020-07-23"";3;171.04;0.27;374.58;74.92;""East"""
"CUST-0488;""ORD-000488"";""Tablet"";""Electronics"";""2020-06-17"";6;99.61;0.12;525.94;105.19;""West"""
"CUST-0489;""ORD-000489"";""Sweater"";""Clothing"";""2020-05-22"";8;401.95;0.19;2604.64;520.93;""South"""
"CUST-0490;""ORD-000490"";""Smartphone"";""Electronics"";""2020-02-05"";1;490.97;0.25;368.23;73.65;""North"""
"CUST-0491;""ORD-000491"";""Bread"";""Groceries"";""2020-05-22"";10;342.41;0.05;3252.89;650.58;""West"""
"CUST-0492;""ORD-000492"";""T-shirt"";""Clothing"";""2020-06-28"";3;246.71;0.15;629.11;125.82;""West"""
"CUST-0493;""ORD-000493"";""Rice"";""Groceries"";""2020-11-24"";2;138.19;0.09;251.51;50.3;""South"""
"CUST-0494;""ORD-000494"";""T-shirt"";""Clothing"";""2020-09-17"";7;334.24;0.07;2175.9;435.18;""East"""
"CUST-0495;""ORD-000495"";""Milk"";""Groceries"";""2020-07-23"";9;447.11;0.18;3299.67;659.93;""North"""
"CUST-0496;""ORD-000496"";""Wardrobe"";""Furniture"";""2020-12-13"";8;436.01;0.02;3418.32;683.66;""West"""
"CUST-0497;""ORD-000497"";""Jeans"";""Clothing"";""2020-10-01"";6;485.37;0.02;2853.98;570.8;""South"""
"CUST-0498;""ORD-000498"";""Textbook"";""Books"";""2020-06-18"";7;410.38;0.02;2815.21;563.04;""West"""
"CUST-0499;""ORD-000499"";""Textbook"";""Books"";""2020-01-15"";2;429.73;0.13;747.73;149.55;""North"""
"CUST-0500;""ORD-000500"";""Rice"";""Groceries"";""2020-02-29"";2;207.69;0.01;411.23;82.25;""North"""
"CUST-0501;""ORD-000501"";""Tablet"";""Electronics"";""2020-05-13"";9;285.54;0.2;2055.89;411.18;""West"""
"CUST-0502;""ORD-000502"";""Jacket"";""Clothing"";""2020-04-01"";1;410.13;0.25;307.6;61.52;""East"""
"CUST-0503;""ORD-000503"";""Textbook"";""Books"";""2020-10-24"";6;360.8;0.03;2099.86;419.97;""South"""
"CUST-0504;""ORD-000504"";""Tablet"";""Electronics"";""2020-05-15"";6;416.64;0.29;1774.89;354.98;""East"""
"CUST-0505;""ORD-000505"";""Magazine"";""Books"";""2020-01-20"";2;32.43;0.05;61.62;12.32;""South"""
"CUST-0506;""ORD-000506"";""Rice"";""Groceries"";""2020-02-25"";5;309.32;0.06;1453.8;290.76;""West"""
"CUST-0507;""ORD-000507"";""Wardrobe"";""Furniture"";""2020-11-01"";4;361.23;0.03;1401.57;280.31;""West"""
"CUST-0508;""ORD-000508"";""Laptop"";""Electronics"";""2020-08-10"";8;234.12;0.18;1535.83;307.17;""South"""
"CUST-0509;""ORD-000509"";""Rice"";""Groceries"";""2020-06-25"";9;370.74;0.17;2769.43;553.89;""West"""
"CUST-0510;""ORD-000510"";""Textbook"";""Books"";""2020-06-09"";9;392.73;0.27;2580.24;516.05;""South"""
"CUST-0511;""ORD-000511"";""Chair"";""Furniture"";""2020-08-11"";7;332.19;0.18;1906.77;381.35;""East"""
"CUST-0512;""ORD-000512"";""Textbook"";""Books"";""2020-11-06"";7;489.96;0.27;2503.7;500.74;""South"""
"CUST-0513;""ORD-000513"";""Sweater"";""Clothing"";""2020-09-18"";6;485.54;0.14;2505.39;501.08;""South"""
"CUST-0514;""ORD-000514"";""Wardrobe"";""Furniture"";""2020-02-29"";10;353.01;0.22;2753.48;550.7;""East"""
"CUST-0515;""ORD-000515"";""Magazine"";""Books"";""2020-07-16"";9;319.97;0.06;2706.95;541.39;""East"""
"CUST-0516;""ORD-000516"";""Jeans"";""Clothing"";""2020-10-22"";3;256.91;0.21;608.88;121.78;""East"""
"CUST-0517;""ORD-000517"";""Tablet"";""Electronics"";""2020-04-07"";9;245.38;0.17;1832.99;366.6;""West"""
"CUST-0518;""ORD-000518"";""Magazine"";""Books"";""2020-05-10"";7;406.07;0.16;2387.69;477.54;""North"""
"CUST-0519;""ORD-000519"";""Milk"";""Groceries"";""2020-01-23"";1;338.42;0.06;318.11;63.62;""South"""
"CUST-0520;""ORD-000520"";""Jacket"";""Clothing"";""2020-12-28"";3;421.3;0.21;998.48;199.7;""East"""
"CUST-0521;""ORD-000521"";""Chair"";""Furniture"";""2020-08-11"";6;408.87;0.03;2379.62;475.92;""South"""
"CUST-0522;""ORD-000522"";""Textbook"";""Books"";""2020-01-01"";4;260.35;0.24;791.46;158.29;""East"""
"CUST-0523;""ORD-000523"";""Headphones"";""Electronics"";""2020-09-23"";7;214.12;0.24;1139.12;227.82;""East"""
"CUST-0524;""ORD-000524"";""Fiction Book"";""Books"";""2020-10-02"";1;374.4;0.06;351.94;70.39;""West"""
"CUST-0525;""ORD-000525"";""Sofa"";""Furniture"";""2020-12-17"";10;277.84;0.18;2278.29;455.66;""South"""
"CUST-0526;""ORD-000526"";""Sweater"";""Clothing"";""2020-12-09"";3;491.89;0.02;1446.16;289.23;""South"""
"CUST-0527;""ORD-000527"";""Fiction Book"";""Books"";""2020-04-10"";7;29.91;0.08;192.62;38.52;""East"""
"CUST-0528;""ORD-000528"";""Table"";""Furniture"";""2020-07-05"";10;424.55;0.0;4245.5;849.1;""West"""
"CUST-0529;""ORD-000529"";""Chair"";""Furniture"";""2020-08-08"";3;465.03;0.18;1143.97;228.79;""East"""
"CUST-0530;""ORD-000530"";""Eggs"";""Groceries"";""2020-02-05"";2;394.18;0.1;709.52;141.9;""South"""
"CUST-0531;""ORD-000531"";""Chair"";""Furniture"";""2020-12-06"";9;88.09;0.16;665.96;133.19;""West"""
"CUST-0532;""ORD-000532"";""Tablet"";""Electronics"";""2020-06-18"";4;442.86;0.2;1417.15;283.43;""East"""
"CUST-0533;""ORD-000533"";""Jacket"";""Clothing"";""2020-11-15"";4;475.65;0.19;1541.11;308.22;""West"""
"CUST-0534;""ORD-000534"";""Fiction Book"";""Books"";""2020-06-09"";2;337.78;0.13;587.74;117.55;""South"""
"CUST-0535;""ORD-000535"";""Tablet"";""Electronics"";""2020-12-05"";7;458.81;0.28;2312.4;462.48;""West"""
"CUST-0536;""ORD-000536"";""Jacket"";""Clothing"";""2020-03-04"";1;456.55;0.25;342.41;68.48;""East"""
"CUST-0537;""ORD-000537"";""Textbook"";""Books"";""2020-06-02"";8;31.49;0.27;183.9;36.78;""South"""
"CUST-0538;""ORD-000538"";""T-shirt"";""Clothing"";""2020-09-16"";2;92.02;0.29;130.67;26.13;""North"""
"CUST-0539;""ORD-000539"";""Smartphone"";""Electronics"";""2020-06-07"";4;433.83;0.13;1509.73;301.95;""North"""
"CUST-0540;""ORD-000540"";""Wardrobe"";""Furniture"";""2020-12-07"";2;375.98;0.05;714.36;142.87;""West"""
"CUST-0541;""ORD-000541"";""T-shirt"";""Clothing"";""2020-07-28"";2;45.89;0.05;87.19;17.44;""East"""
"CUST-0542;""ORD-000542"";""Fiction Book"";""Books"";""2020-06-16"";10;412.59;0.27;3011.91;602.38;""West"""
"CUST-0543;""ORD-000543"";""Bread"";""Groceries"";""2020-07-25"";7;222.18;0.01;1539.71;307.94;""North"""
"CUST-0544;""ORD-000544"";""Fiction Book"";""Books"";""2020-12-22"";10;40.99;0.22;319.72;63.94;""North"""
"CUST-0545;""ORD-000545"";""Tablet"";""Electronics"";""2020-05-31"";9;62.01;0.24;424.15;84.83;""East"""
"CUST-0546;""ORD-000546"";""Fiction Book"";""Books"";""2020-10-10"";5;384.98;0.13;1674.66;334.93;""West"""
"CUST-0547;""ORD-000547"";""Headphones"";""Electronics"";""2020-03-06"";3;271.4;0.04;781.63;156.33;""West"""
"CUST-0548;""ORD-000548"";""Magazine"";""Books"";""2020-04-08"";3;156.05;0.27;341.75;68.35;""East"""
"CUST-0549;""ORD-000549"";""Smartphone"";""Electronics"";""2020-08-03"";2;30.47;0.17;50.58;10.12;""West"""
"CUST-0550;""ORD-000550"";""Fiction Book"";""Books"";""2020-12-06"";5;112.93;0.22;440.43;88.09;""East"""
"CUST-0551;""ORD-000551"";""Wardrobe"";""Furniture"";""2020-07-13"";9;79.8;0.06;675.11;135.02;""East"""
"CUST-0552;""ORD-000552"";""Chair"";""Furniture"";""2020-12-12"";3;338.78;0.17;843.56;168.71;""North"""
"CUST-0553;""ORD-000553"";""Textbook"";""Books"";""2020-03-30"";9;45.84;0.2;330.05;66.01;""East"""
"CUST-0554;""ORD-000554"";""Smartphone"";""Electronics"";""2020-11-11"";10;248.72;0.1;2238.48;447.7;""South"""
"CUST-0555;""ORD-000555"";""Chair"";""Furniture"";""2020-10-18"";5;313.56;0.27;1144.49;228.9;""East"""
"CUST-0556;""ORD-000556"";""Bread"";""Groceries"";""2020-06-03"";6;312.01;0.09;1703.57;340.71;""South"""
"CUST-0557;""ORD-000557"";""Magazine"";""Books"";""2020-07-26"";6;479.74;0.05;2734.52;546.9;""East"""
"CUST-0558;""ORD-000558"";""Table"";""Furniture"";""2020-10-07"";7;145.57;0.11;906.9;181.38;""East"""
"CUST-0559;""ORD-000559"";""Bread"";""Groceries"";""2020-01-01"";8;185.78;0.09;1352.48;270.5;""North"""
"CUST-0560;""ORD-000560"";""Chair"";""Furniture"";""2020-06-04"";5;430.77;0.04;2067.7;413.54;""South"""
"CUST-0561;""ORD-000561"";""T-shirt"";""Clothing"";""2020-05-26"";2;447.13;0.25;670.69;134.14;""North"""
"CUST-0562;""ORD-000562"";""Textbook"";""Books"";""2020-04-17"";10;114.25;0.01;1131.08;226.22;""East"""
"CUST-0563;""ORD-000563"";""Textbook"";""Books"";""2020-08-08"";3;189.25;0.07;528.01;105.6;""East"""
"CUST-0564;""ORD-000564"";""Wardrobe"";""Furniture"";""2020-10-23"";9;260.1;0.12;2059.99;412.0;""North"""
"CUST-0565;""ORD-000565"";""Table"";""Furniture"";""2020-11-06"";9;78.78;0.05;673.57;134.71;""South"""
"CUST-0566;""ORD-000566"";""Eggs"";""Groceries"";""2020-12-01"";1;117.22;0.15;99.64;19.93;""North"""
"CUST-0567;""ORD-000567"";""Jacket"";""Clothing"";""2020-06-13"";4;30.98;0.06;116.48;23.3;""East"""
"CUST-0568;""ORD-000568"";""Bread"";""Groceries"";""2020-08-26"";8;441.96;0.01;3500.32;700.06;""East"""
"CUST-0569;""ORD-000569"";""Tablet"";""Electronics"";""2020-08-14"";5;293.53;0.17;1218.15;243.63;""West"""
"CUST-0570;""ORD-000570"";""Eggs"";""Groceries"";""2020-08-14"";10;330.13;0.25;2475.98;495.2;""East"""
"CUST-0571;""ORD-000571"";""Milk"";""Groceries"";""2020-12-11"";9;208.86;0.25;1409.81;281.96;""East"""
"CUST-0572;""ORD-000572"";""Bread"";""Groceries"";""2020-04-19"";10;13.23;0.26;97.9;19.58;""West"""
"CUST-0573;""ORD-000573"";""Table"";""Furniture"";""2020-09-18"";2;262.13;0.08;482.32;96.46;""South"""
"CUST-0574;""ORD-000574"";""Table"";""Furniture"";""2020-08-30"";6;304.99;0.25;1372.45;274.49;""South"""
"CUST-0575;""ORD-000575"";""Eggs"";""Groceries"";""2020-03-27"";2;245.94;0.14;423.02;84.6;""South"""
"CUST-0576;""ORD-000576"";""Non-fiction Book"";""Books"";""2020-12-03"";7;21.0;0.01;145.53;29.11;""South"""
"CUST-0577;""ORD-000577"";""Chair"";""Furniture"";""2020-02-13"";10;81.96;0.05;778.62;155.72;""South"""
"CUST-0578;""ORD-000578"";""Textbook"";""Books"";""2020-05-25"";10;484.93;0.19;3927.93;785.59;""East"""
"CUST-0579;""ORD-000579"";""Smartphone"";""Electronics"";""2020-09-20"";8;307.2;0.14;2113.54;422.71;""West"""
"CUST-0580;""ORD-000580"";""Table"";""Furniture"";""2020-12-05"";7;304.41;0.24;1619.46;323.89;""South"""
"CUST-0581;""ORD-000581"";""Magazine"";""Books"";""2020-11-20"";3;364.85;0.1;985.1;197.02;""West"""
"CUST-0582;""ORD-000582"";""Fiction Book"";""Books"";""2020-11-13"";4;195.32;0.04;750.03;150.01;""North"""
"CUST-0583;""ORD-000583"";""Wardrobe"";""Furniture"";""2020-06-20"";3;306.7;0.05;874.09;174.82;""North"""
"CUST-0584;""ORD-000584"";""Fiction Book"";""Books"";""2020-02-17"";2;246.3;0.04;472.9;94.58;""North"""
"CUST-0585;""ORD-000585"";""Bread"";""Groceries"";""2020-04-30"";6;438.66;0.21;2079.25;415.85;""West"""
"CUST-0586;""ORD-000586"";""Wardrobe"";""Furniture"";""2020-12-10"";7;181.75;0.24;966.91;193.38;""North"""
"CUST-0587;""ORD-000587"";""Milk"";""Groceries"";""2020-06-07"";5;243.8;0.07;1133.67;226.73;""North"""
"CUST-0588;""ORD-000588"";""Sweater"";""Clothing"";""2020-04-25"";5;102.62;0.21;405.35;81.07;""North"""
"CUST-0589;""ORD-000589"";""Fiction Book"";""Books"";""2020-04-11"";9;13.53;0.2;97.42;19.48;""East"""
"CUST-0590;""ORD-000590"";""Eggs"";""Groceries"";""2020-03-16"";2;85.84;0.2;137.34;27.47;""East"""
"CUST-0591;""ORD-000591"";""Sweater"";""Clothing"";""2020-01-13"";10;189.17;0.08;1740.36;348.07;""West"""
"CUST-0592;""ORD-000592"";""Wardrobe"";""Furniture"";""2020-01-24"";9;394.06;0.14;3050.02;610.0;""East"""
"CUST-0593;""ORD-000593"";""Textbook"";""Books"";""2020-05-05"";5;494.37;0.17;2051.64;410.33;""West"""
"CUST-0594;""ORD-000594"";""Chair"";""Furniture"";""2020-08-31"";4;228.83;0.21;723.1;144.62;""South"""
"CUST-0595;""ORD-000595"";""Smartphone"";""Electronics"";""2020-11-08"";9;206.27;0.1;1670.79;334.16;""North"""
"CUST-0596;""ORD-000596"";""Wardrobe"";""Furniture"";""2020-02-07"";1;404.14;0.25;303.11;60.62;""West"""
"CUST-0597;""ORD-000597"";""Textbook"";""Books"";""2020-08-21"";2;41.4;0.07;77.0;15.4;""North"""
"CUST-0598;""ORD-000598"";""Fiction Book"";""Books"";""2020-07-31"";7;466.04;0.12;2870.81;574.16;""East"""
"CUST-0599;""ORD-000599"";""Fiction Book"";""Books"";""2020-11-18"";3;323.74;0.13;844.96;168.99;""South"""
"CUST-0600;""ORD-000600"";""Magazine"";""Books"";""2020-10-21"";4;26.47;0.18;86.82;17.36;""South"""
"CUST-0601;""ORD-000601"";""Non-fiction Book"";""Books"";""2020-04-09"";1;186.27;0.2;149.02;29.8;""South"""
"CUST-0602;""ORD-000602"";""Tablet"";""Electronics"";""2020-12-22"";7;183.03;0.12;1127.46;225.49;""South"""
"CUST-0603;""ORD-000603"";""Fiction Book"";""Books"";""2020-07-15"";2;460.4;0.16;773.47;154.69;""East"""
"CUST-0604;""ORD-000604"";""Jacket"";""Clothing"";""2020-09-10"";4;307.12;0.06;1154.77;230.95;""West"""
"CUST-0605;""ORD-000605"";""Fiction Book"";""Books"";""2020-07-23"";5;95.77;0.15;407.02;81.4;""North"""
"CUST-0606;""ORD-000606"";""Magazine"";""Books"";""2020-05-04"";6;474.04;0.24;2161.62;432.32;""East"""
"CUST-0607;""ORD-000607"";""Magazine"";""Books"";""2020-03-16"";8;483.37;0.17;3209.58;641.92;""South"""
"CUST-0608;""ORD-000608"";""Sweater"";""Clothing"";""2020-12-01"";8;449.3;0.26;2659.86;531.97;""West"""
"CUST-0609;""ORD-000609"";""Tablet"";""Electronics"";""2020-12-18"";2;197.51;0.24;300.22;60.04;""South"""
"CUST-0610;""ORD-000610"";""Sofa"";""Furniture"";""2020-01-03"";7;478.17;0.15;2845.11;569.02;""North"""
"CUST-0611;""ORD-000611"";""Jeans"";""Clothing"";""2020-02-24"";5;55.57;0.2;222.28;44.46;""East"""
"CUST-0612;""ORD-000612"";""Smartphone"";""Electronics"";""2020-08-05"";8;163.8;0.07;1218.67;243.73;""East"""
"CUST-0613;""ORD-000613"";""Table"";""Furniture"";""2020-04-22"";8;371.19;0.07;2761.65;552.33;""South"""
"CUST-0614;""ORD-000614"";""Jeans"";""Clothing"";""2020-03-31"";4;109.36;0.07;406.82;81.36;""East"""
"CUST-0615;""ORD-000615"";""Chair"";""Furniture"";""2020-12-22"";2;460.89;0.2;737.42;147.48;""West"""
"CUST-0616;""ORD-000616"";""Fiction Book"";""Books"";""2020-09-22"";9;479.42;0.25;3236.09;647.22;""East"""
"CUST-0617;""ORD-000617"";""Magazine"";""Books"";""2020-08-25"";8;450.08;0.26;2664.47;532.89;""East"""
"CUST-0618;""ORD-000618"";""Milk"";""Groceries"";""2020-01-26"";9;147.33;0.07;1233.15;246.63;""South"""
"CUST-0619;""ORD-000619"";""Headphones"";""Electronics"";""2020-10-12"";8;470.43;0.01;3725.81;745.16;""East"""
"CUST-0620;""ORD-000620"";""Milk"";""Groceries"";""2020-05-07"";8;488.49;0.21;3087.26;617.45;""West"""
"CUST-0621;""ORD-000621"";""T-shirt"";""Clothing"";""2020-03-03"";1;340.31;0.11;302.88;60.58;""North"""
"CUST-0622;""ORD-000622"";""Jacket"";""Clothing"";""2020-08-21"";10;432.3;0.06;4063.62;812.72;""East"""
"CUST-0623;""ORD-000623"";""Sofa"";""Furniture"";""2020-03-09"";8;479.68;0.1;3453.7;690.74;""South"""
"CUST-0624;""ORD-000624"";""Bread"";""Groceries"";""2020-08-25"";4;215.36;0.23;663.31;132.66;""East"""
"CUST-0625;""ORD-000625"";""Eggs"";""Groceries"";""2020-12-07"";8;98.15;0.04;753.79;150.76;""South"""
"CUST-0626;""ORD-000626"";""Tablet"";""Electronics"";""2020-09-28"";4;282.12;0.26;835.08;167.02;""South"""
"CUST-0627;""ORD-000627"";""Table"";""Furniture"";""2020-10-13"";8;404.78;0.05;3076.33;615.27;""West"""
"CUST-0628;""ORD-000628"";""Sofa"";""Furniture"";""2020-10-31"";8;157.02;0.17;1042.61;208.52;""North"""
"CUST-0629;""ORD-000629"";""Rice"";""Groceries"";""2020-06-11"";3;39.42;0.24;89.88;17.98;""West"""
"CUST-0630;""ORD-000630"";""Headphones"";""Electronics"";""2020-08-14"";6;137.29;0.11;733.13;146.63;""East"""
"CUST-0631;""ORD-000631"";""T-shirt"";""Clothing"";""2020-11-09"";7;69.41;0.26;359.54;71.91;""South"""
"CUST-0632;""ORD-000632"";""Non-fiction Book"";""Books"";""2020-09-15"";5;184.0;0.2;736.0;147.2;""West"""
"CUST-0633;""ORD-000633"";""Rice"";""Groceries"";""2020-08-06"";7;310.7;0.14;1870.41;374.08;""South"""
"CUST-0634;""ORD-000634"";""Sofa"";""Furniture"";""2020-10-07"";7;319.32;0.17;1855.25;371.05;""North"""
"CUST-0635;""ORD-000635"";""Smartphone"";""Electronics"";""2020-08-16"";6;121.83;0.1;657.88;131.58;""East"""
"CUST-0636;""ORD-000636"";""Sweater"";""Clothing"";""2020-03-22"";5;444.97;0.23;1713.13;342.63;""East"""
"CUST-0637;""ORD-000637"";""Textbook"";""Books"";""2020-08-31"";7;91.99;0.26;476.51;95.3;""South"""
"CUST-0638;""ORD-000638"";""Sofa"";""Furniture"";""2020-08-18"";2;113.18;0.12;199.2;39.84;""North"""
"CUST-0639;""ORD-000639"";""Headphones"";""Electronics"";""2020-05-12"";9;36.37;0.23;252.04;50.41;""North"""
"CUST-0640;""ORD-000640"";""Tablet"";""Electronics"";""2020-05-06"";10;86.08;0.2;688.64;137.73;""West"""
"CUST-0641;""ORD-000641"";""Jeans"";""Clothing"";""2020-11-22"";4;371.42;0.13;1292.54;258.51;""South"""
"CUST-0642;""ORD-000642"";""Table"";""Furniture"";""2020-05-21"";1;27.23;0.11;24.23;4.85;""East"""
"CUST-0643;""ORD-000643"";""Bread"";""Groceries"";""2020-09-23"";9;468.08;0.16;3538.68;707.74;""South"""
"CUST-0644;""ORD-000644"";""Non-fiction Book"";""Books"";""2020-09-05"";10;302.82;0.19;2452.84;490.57;""West"""
"CUST-0645;""ORD-000645"";""Magazine"";""Books"";""2020-11-16"";6;246.01;0.07;1372.74;274.55;""North"""
"CUST-0646;""ORD-000646"";""Eggs"";""Groceries"";""2020-05-02"";6;211.98;0.05;1208.29;241.66;""North"""
"CUST-0647;""ORD-000647"";""Smartphone"";""Electronics"";""2020-05-20"";6;150.51;0.16;758.57;151.71;""West"""
"CUST-0648;""ORD-000648"";""Eggs"";""Groceries"";""2020-08-13"";1;385.28;0.24;292.81;58.56;""South"""
"CUST-0649;""ORD-000649"";""Tablet"";""Electronics"";""2020-02-09"";4;211.75;0.17;703.01;140.6;""West"""
"CUST-0650;""ORD-000650"";""Table"";""Furniture"";""2020-12-31"";7;415.93;0.07;2707.7;541.54;""North"""
"CUST-0651;""ORD-000651"";""Milk"";""Groceries"";""2020-05-26"";9;384.62;0.27;2526.95;505.39;""East"""
"CUST-0652;""ORD-000652"";""Jacket"";""Clothing"";""2020-04-30"";7;102.12;0.02;700.54;140.11;""South"""
"CUST-0653;""ORD-000653"";""T-shirt"";""Clothing"";""2020-05-19"";8;312.69;0.08;2301.4;460.28;""West"""
"CUST-0654;""ORD-000654"";""Sofa"";""Furniture"";""2020-06-20"";1;84.55;0.29;60.03;12.01;""North"""
"CUST-0655;""ORD-000655"";""Chair"";""Furniture"";""2020-06-12"";5;141.91;0.21;560.54;112.11;""North"""
"CUST-0656;""ORD-000656"";""Chair"";""Furniture"";""2020-10-03"";3;17.22;0.07;48.04;9.61;""West"""
"CUST-0657;""ORD-000657"";""Sweater"";""Clothing"";""2020-02-11"";6;237.21;0.24;1081.68;216.34;""East"""
"CUST-0658;""ORD-000658"";""Smartphone"";""Electronics"";""2020-03-11"";1;140.59;0.12;123.72;24.74;""West"""
